section,category,metric,type,date,value
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2020-12-24,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2020-12-24,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2020-12-24,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2020-12-24,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2020-12-24,0
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2020-12-24,0
Vaccine Administration,Administration_Additional,Daily,Janssen,2020-12-24,0
Vaccine Administration,Administration_Additional,Daily,Moderna,2020-12-24,0
Vaccine Administration,Administration_Additional,Daily,Pfizer,2020-12-24,0
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2020-12-24,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2020-12-24,71390
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2020-12-24,9
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2020-12-24,18014
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2020-12-24,53063
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2020-12-24,31
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2020-12-24,4229
Vaccine Administration,Administration_Series,Daily,Janssen,2020-12-24,0
Vaccine Administration,Administration_Series,Daily,Moderna,2020-12-24,3476
Vaccine Administration,Administration_Series,Daily,Pfizer,2020-12-24,751
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2020-12-24,2
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2020-12-25,71411
Vaccine Administration,Administration,Cumulative Daily,Janssen,2020-12-25,9
Vaccine Administration,Administration,Cumulative Daily,Moderna,2020-12-25,18031
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2020-12-25,53067
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2020-12-25,31
Vaccine Administration,Administration,Daily,All COVID Vaccines,2020-12-25,21
Vaccine Administration,Administration,Daily,Janssen,2020-12-25,0
Vaccine Administration,Administration,Daily,Moderna,2020-12-25,17
Vaccine Administration,Administration,Daily,Pfizer,2020-12-25,4
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2020-12-25,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2020-12-25,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2020-12-25,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2020-12-25,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2020-12-25,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2020-12-25,0
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2020-12-25,0
Vaccine Administration,Administration_Additional,Daily,Janssen,2020-12-25,0
Vaccine Administration,Administration_Additional,Daily,Moderna,2020-12-25,0
Vaccine Administration,Administration_Additional,Daily,Pfizer,2020-12-25,0
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2020-12-25,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2020-12-25,71411
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2020-12-25,9
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2020-12-25,18031
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2020-12-25,53067
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2020-12-25,31
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2020-12-25,21
Vaccine Administration,Administration_Series,Daily,Janssen,2020-12-25,0
Vaccine Administration,Administration_Series,Daily,Moderna,2020-12-25,17
Vaccine Administration,Administration_Series,Daily,Pfizer,2020-12-25,4
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2020-12-25,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2020-12-26,74024
Vaccine Administration,Administration,Cumulative Daily,Janssen,2020-12-26,9
Vaccine Administration,Administration,Cumulative Daily,Moderna,2020-12-26,20220
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2020-12-26,53491
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2020-12-26,31
Vaccine Administration,Administration,Daily,All COVID Vaccines,2020-12-26,2613
Vaccine Administration,Administration,Daily,Janssen,2020-12-26,0
Vaccine Administration,Administration,Daily,Moderna,2020-12-26,2189
Vaccine Administration,Administration,Daily,Pfizer,2020-12-26,424
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2020-12-26,0
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2020-12-26,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2020-12-26,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2020-12-26,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2020-12-26,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2020-12-26,0
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2020-12-26,0
Vaccine Administration,Administration_Additional,Daily,Janssen,2020-12-26,0
Vaccine Administration,Administration_Additional,Daily,Moderna,2020-12-26,0
Vaccine Administration,Administration_Additional,Daily,Pfizer,2020-12-26,0
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2020-12-26,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2020-12-26,74024
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2020-12-26,9
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2020-12-26,20220
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2020-12-26,53491
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2020-12-26,31
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2020-12-26,2613
Vaccine Administration,Administration_Series,Daily,Janssen,2020-12-26,0
Vaccine Administration,Administration_Series,Daily,Moderna,2020-12-26,2189
Vaccine Administration,Administration_Series,Daily,Pfizer,2020-12-26,424
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2020-12-26,0
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2020-12-27,76099
Vaccine Administration,Administration,Cumulative Daily,Janssen,2020-12-27,9
Vaccine Administration,Administration,Cumulative Daily,Moderna,2020-12-27,22033
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2020-12-27,53753
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2020-12-27,31
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,2020-12-27,128530
Vaccine Administration,Administration,Cumulative Weekly,Janssen,2020-12-27,17
Vaccine Administration,Administration,Cumulative Weekly,Moderna,2020-12-27,55809
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,2020-12-27,72292
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,2020-12-27,55
Vaccine Administration,Administration,Daily,All COVID Vaccines,2020-12-27,2075
Vaccine Administration,Administration,Daily,Janssen,2020-12-27,0
Vaccine Administration,Administration,Daily,Moderna,2020-12-27,1813
Vaccine Administration,Administration,Daily,Pfizer,2020-12-27,262
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration,Weekly,All COVID Vaccines,2020-12-27,54503
Vaccine Administration,Administration,Weekly,Janssen,2020-12-27,8
Vaccine Administration,Administration,Weekly,Moderna,2020-12-27,35589
Vaccine Administration,Administration,Weekly,Pfizer,2020-12-27,18801
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,2020-12-27,24
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Weekly,All COVID Vaccines,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Weekly,Janssen,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Weekly,Moderna,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Weekly,Pfizer,2020-12-27,0
Vaccine Administration,Administration_Additional,Cumulative Weekly,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2020-12-27,0
Vaccine Administration,Administration_Additional,Daily,Janssen,2020-12-27,0
Vaccine Administration,Administration_Additional,Daily,Moderna,2020-12-27,0
Vaccine Administration,Administration_Additional,Daily,Pfizer,2020-12-27,0
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration_Additional,Weekly,All COVID Vaccines,2020-12-27,0
Vaccine Administration,Administration_Additional,Weekly,Janssen,2020-12-27,0
Vaccine Administration,Administration_Additional,Weekly,Moderna,2020-12-27,0
Vaccine Administration,Administration_Additional,Weekly,Pfizer,2020-12-27,0
Vaccine Administration,Administration_Additional,Weekly,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2020-12-27,76099
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2020-12-27,9
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2020-12-27,22033
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2020-12-27,53753
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2020-12-27,31
Vaccine Administration,Administration_Series,Cumulative Weekly,All COVID Vaccines,2020-12-27,128530
Vaccine Administration,Administration_Series,Cumulative Weekly,Janssen,2020-12-27,17
Vaccine Administration,Administration_Series,Cumulative Weekly,Moderna,2020-12-27,55809
Vaccine Administration,Administration_Series,Cumulative Weekly,Pfizer,2020-12-27,72292
Vaccine Administration,Administration_Series,Cumulative Weekly,Unspecified COVID Vaccine,2020-12-27,55
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2020-12-27,2075
Vaccine Administration,Administration_Series,Daily,Janssen,2020-12-27,0
Vaccine Administration,Administration_Series,Daily,Moderna,2020-12-27,1813
Vaccine Administration,Administration_Series,Daily,Pfizer,2020-12-27,262
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2020-12-27,0
Vaccine Administration,Administration_Series,Weekly,All COVID Vaccines,2020-12-27,54503
Vaccine Administration,Administration_Series,Weekly,Janssen,2020-12-27,8
Vaccine Administration,Administration_Series,Weekly,Moderna,2020-12-27,35589
Vaccine Administration,Administration_Series,Weekly,Pfizer,2020-12-27,18801
Vaccine Administration,Administration_Series,Weekly,Unspecified COVID Vaccine,2020-12-27,24
Vaccine Administration,Distribution,Cumulative Weekly,All COVID Vaccines,2020-12-27,267400
Vaccine Administration,Distribution,Cumulative Weekly,Janssen,2020-12-27,0
Vaccine Administration,Distribution,Cumulative Weekly,Moderna,2020-12-27,146500
Vaccine Administration,Distribution,Cumulative Weekly,Pfizer,2020-12-27,120900
Vaccine Administration,Distribution,Weekly,All COVID Vaccines,2020-12-27,67625
Vaccine Administration,Distribution,Weekly,Janssen,2020-12-27,0
Vaccine Administration,Distribution,Weekly,Moderna,2020-12-27,17900
Vaccine Administration,Distribution,Weekly,Pfizer,2020-12-27,49725
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2020-12-28,85672
Vaccine Administration,Administration,Cumulative Daily,Janssen,2020-12-28,9
Vaccine Administration,Administration,Cumulative Daily,Moderna,2020-12-28,29208
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2020-12-28,56124
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2020-12-28,35
Vaccine Administration,Administration,Daily,All COVID Vaccines,2020-12-28,9573
Vaccine Administration,Administration,Daily,Janssen,2020-12-28,0
Vaccine Administration,Administration,Daily,Moderna,2020-12-28,7175
Vaccine Administration,Administration,Daily,Pfizer,2020-12-28,2371
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2020-12-28,4
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2020-12-28,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2020-12-28,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2020-12-28,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2020-12-28,0
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2020-12-28,0
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2020-12-28,0
Vaccine Administration,Administration_Additional,Daily,Janssen,2020-12-28,0
Vaccine Administration,Administration_Additional,Daily,Moderna,2020-12-28,0
Vaccine Administration,Administration_Additional,Daily,Pfizer,2020-12-28,0
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2020-12-28,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2020-12-28,85672
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2020-12-28,9
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2020-12-28,29208
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2020-12-28,56124
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2020-12-28,35
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2020-12-28,9573
Vaccine Administration,Administration_Series,Daily,Janssen,2020-12-28,0
Vaccine Administration,Administration_Series,Daily,Moderna,2020-12-28,7175
Vaccine Administration,Administration_Series,Daily,Pfizer,2020-12-28,2371
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2020-12-28,4
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2020-12-29,95177
Vaccine Administration,Administration,Cumulative Daily,Janssen,2020-12-29,9
Vaccine Administration,Administration,Cumulative Daily,Moderna,2020-12-29,36583
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2020-12-29,58234
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2020-12-29,38
Vaccine Administration,Administration,Daily,All COVID Vaccines,2020-12-29,9505
Vaccine Administration,Administration,Daily,Janssen,2020-12-29,0
Vaccine Administration,Administration,Daily,Moderna,2020-12-29,7375
Vaccine Administration,Administration,Daily,Pfizer,2020-12-29,2110
